canonical_id,score,evidence,reason,confidence,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,primary_score,audit_score
68,0,,岗位是医疗器械销售代表，职责为产品销售、跟台、客户维护，未明示要求数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9aecd84c7b8faa779f4c64fa0c8e63ad6ef111027f5c79e7d71e272efe68acfd,llm_primary,2789,708,0,
69,0,,岗位职责为化学工艺实验与生产跟踪，未明示要求任何数字工具、信息系统、编程或数据分析。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0e242af12d73ad346ce09219530061ba4e9e9a3f7d5b478f17eeaf65c8faf475,llm_primary,3200,786,0,
70,0,,岗位为车险销售经理，职责包括报价咨询、出单、关系维护等，未明示要求使用数字工具或系统。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,bd9efaf20166e76425f8d27f226004deefb5713cc577aba2f646139d064e290c,llm_primary,3200,786,0,
71,0,,岗位为综合金融与健康服务顾问，职责涉及法律、金融、保险等服务，未明示要求数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9b8c032b8dfa31b0b95bf3d1119bbe30dd39f86939832b44b6569d561e97ea3b,llm_primary,3200,786,0,0.0
72,1,掌握办公软件使用方法|具备基本的网络知识,岗位为生产统计，核心职责是报表统计与数据处理，但要求仅为办公软件和基本网络知识，属于辅助工具使用，非核心数字技术产出。因此为1分，不是0分（有明确数字工具要求）或2分（非软件开发或系统建设）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0dafda38bd7f1e8795bb86c38e31561a22855bd28c051b7aff95d65731b62aee,llm_primary,3200,786,1,
73,2,信息安全管理制度体系建设|等级保护测评、信息安全风险评估|数据安全防护体系的规划与建设,岗位核心职责是信息安全体系管理、合规检查与数据安全建设，属于信息系统安全领域的核心数字技术工作，但未涉及AI/ML研发。因此为2分，不是1分（非辅助工具使用）或3分（无AI/ML要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,f545a507e3201c34163db0ee07015e2bcaf5e624460a574335e308d4890f7d9c,llm_primary,3200,786,2,2.0
74,1,熟练使用Excel等办公软件,岗位为HR运营专员，核心职责是员工入职手续与档案管理，要求熟练使用Excel等办公软件，属于辅助工具使用。因此为1分，不是0分（有明确数字工具要求）或2分（非软件开发或系统建设）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,531b6ed8a77a4deba368b13881505e8fde4fc08ae393b4c50ff0ef6e59c022d2,llm_primary,3200,786,1,
75,1,应用solidworks软件做自动化设备机构设计与制造,岗位为机械工程师，核心职责是自动化设备机械设计，使用SolidWorks作为专业工具，但机械设计本身是核心产出，软件仅为辅助。因此为1分，不是0分（有明确数字工具要求）或2分（非软件开发或核心数字技术）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,8f1528b222be8f6d93a595c2bf998e3cf128d09982231abaf93158094669f861,llm_primary,3200,786,1,1.0
76,0,,岗位为物业市场拓展经理，职责包括项目拓展、商务谈判、方案拟定等，未明示要求任何数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fbaef6635df57463e1317bf1f8da402e86d887f5215b438b4a0815e9f1ec6a50,llm_primary,3200,786,0,
77,0,,岗位职责为查勘定损、理赔服务，未明示要求任何数字工具、信息系统或编程技能，因此为0分；不是1分，因为未提及Office等辅助工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,33b88b11ce93f1770baafd5a0f538aebd863bd3fe829ed2074a296657078a1d3,llm_primary,3439,742,0,
78,0,,岗位为客户经理，职责为老客户维护、保全、理赔等，未明示要求数字工具或技术，因此为0分；不是1分，因为未提及任何数字工具使用。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,02a9c3ce01f230542b982782770493e374c02879f5e127a935426bd89303bce7,llm_primary,3439,742,0,
79,0,,岗位为销售经理，职责为销售、团队管理，未明示要求数字工具或技术，因此为0分；不是1分，因为未提及Office等辅助工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,2154ee584c6ebc51694abfd0b397e6a6a2056398c9e8e70c138cd7e750327288,llm_primary,3439,742,0,0.0
80,0,,岗位为省区经理，职责为销售计划、团队管理、渠道拓展，未明示要求数字工具或技术，因此为0分；不是1分，因为未提及任何数字工具使用。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e0c958a00a7080bec6e9638ed9245ba646ec80446910960ffb7198fff07d8057,llm_primary,3439,742,0,
81,0,,岗位为物业工程主管，职责为机电设备管理、维修保养，未明示要求数字工具或编程，因此为0分；不是1分，因为未提及Office等辅助工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,ca4f0e7c945251f5587e53cac4406ad67ce1abd06939e1f2e1d99b642ca8328c,llm_primary,3439,742,0,
83,0,,岗位为采购员，仅要求工作经验，未明示任何数字工具或技术，因此为0分；不是1分，因为未提及Office等辅助工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,82a95fc55478bcb91cd3681852fe067d5f9439c9fc3b89afb02b87d6cce30bd0,llm_primary,3439,742,0,
84,1,"熟悉淘宝自然搜索SEO|熟悉淘宝店铺运营广告投放的形式与方法,对淘宝钻石展位(CPM),直通车(CPC),淘宝各项活动平台,如聚划算,淘金币,相关类目主题活动等熟悉",岗位核心是电商运营，使用淘宝SEO、广告投放等数字工具辅助销售，但移除这些工具后销售主业仍成立，因此为1分；不是2分，因为不涉及软件开发或系统搭建。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,80bfd95d9d0f894134fdb45c2badba3e3b8601df401f5b4154e27f6eba002b07,llm_primary,3439,742,1,
85,1,"协助管理和制作各种对内对外的数字化营销工具,例如宣传图片,宣传视频及其他数字化工具|擅长摄影,写作,设计,PS等",岗位为品牌管理实习生，使用PS等设计软件制作宣传材料，属于辅助工具，移除后品牌管理主业仍成立，因此为1分；不是2分，因为不涉及软件开发或核心数字技术。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,4c3a604d8c6a1c7f91ae58cdf81f5e01c4c5cb54cc7e8b744f307344bb4af7a5,llm_primary,3439,742,1,
86,1,熟悉管理工具,岗位核心是环境业务管理（清洁绿化、团队建设），提及“熟悉管理工具”仅为辅助管理手段，移除后管理职责仍成立，故为1分；未涉及软件开发或AI研发，因此不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,475460afd6b55c33c3c23d6ebd4d7e6f1a079f1aa87b3d1b5545f9da191ef5ea,llm_primary,3062,804,1,
87,0,,岗位职责为渠道运营、中介拓展、佣金处理等，未明示要求任何数字工具、信息系统或技术技能，故为0分；不是1分，因无Office、ERP等工具使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5ce56f1d55e9fba54122507f6e936806ce021e90b0bb5ec9628851d66259985b,llm_primary,3062,804,0,
88,1,"参与项目投标工作,主管报价编制工作,并提出成本控制方案和对比分析报告和项目全过程费用控制",岗位核心是工程造价与费用控制，使用招投标软件、成本分析工具等属于辅助数字工具，移除后核心职责仍成立，故为1分；未涉及软件开发或AI研发，因此不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6c4d7e4cb757bf093051cb0e89399c018933d8632ebaff48737063a33d13310f,llm_primary,3062,804,1,
89,0,,岗位为销售主管，职责为市场开发、客户维护、销售推广，未明示要求任何数字工具或技术技能，故为0分；不是1分，因无Office等工具使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,ba2e227fcf0964c4b6fcd962b1ad364b9d1bf94bffc74a5bfd74150ca6baf476,llm_primary,3062,804,0,
90,1,负责销售订单的系统录入及对账,岗位核心是客服与销售支持，系统录入为辅助性数字工具使用，移除后客服职责仍成立，故为1分；未涉及系统开发或AI，因此不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9551de0c40ce3dbe24e048994e7e2172f263c2b1841304cb8e3c77a1836c88e3,llm_primary,3062,804,1,
91,2,负责厂区网络的正常运行|负责办公设备、设施的日常维护及故障处理|负责监控系统、广播系统及ERP系统的后台保障|负责网站、邮箱及公众号等各类平台的维护及更新|定期对相关数据进行备份,岗位核心是网络、系统及IT基础设施的运维保障，属于核心数字技术，故为2分；未涉及AI/ML研发，因此不是3分；不是1分，因运维是核心职责而非辅助工具使用。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,744822ae78ade493618099af18c974db7880e0524a57dbe6afe2635662b358dc,llm_primary,3062,804,2,2.0
92,0,,岗位为信用卡客户经理，职责为产品推广与客户服务，未明示要求任何数字工具或技术技能，故为0分；不是1分，因无Office等工具使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e5c19ae5c3505aed079f0be2e42abe8edaac0ea88abf760ad56d58c15aca8dd8,llm_primary,3062,804,0,
93,1,"熟练掌握基本的办公软件操作,如Office等",岗位核心是销售工作，Office等办公软件为辅助工具，移除后销售职责仍成立，故为1分；未涉及软件开发或AI，因此不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,967e757ec1798c593f7c3fe2b306f0b50bac0bc8078a42c5a2354aed4e5b5571,llm_primary,3062,804,1,
94,0,,岗位职责为渠道开发、管理、支持等业务类工作，未明示要求使用任何数字工具、信息系统或技术。因此为0分，不是1分（辅助工具）或2分（核心数字技术）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6f520dc288800debceb11f61f7ac52730e9ceec4ecd15807c3290c6793732993,llm_primary,3046,787,0,
95,0,,岗位职责为质量文化活动、品质审核、改善小组等质量管理相关工作，未提及任何数字工具或技术。因此为0分，不是1分或2分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,80958765d4551d46b438cd8744b30e873f26c10891a10613ef07ca6ccbb04cf4,llm_primary,3046,787,0,
96,0,,岗位职责为电话营销办理金融产品，属于销售类工作，未明示要求使用数字工具或技术。因此为0分，不是1分或2分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6473eae9ace99f6a80eeb70833fed779fba6ec53196c653895bd8581d03c50a8,llm_primary,3046,787,0,
97,0,,岗位职责为模具零件加工计划编排、设备资源协调等，未提及任何数字工具或技术。因此为0分，不是1分或2分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9595adeb0d312867a894ed351bc3cc5056995bbee709418b036c08996eb23a92,llm_primary,3046,787,0,0.0
98,1,推广电源管理芯片|为客户提供及时的技术支持,岗位涉及推广电源管理芯片并提供技术支持，但核心职责是应用工程师进行技术推广和支持，技术是辅助销售的手段。移除技术后，岗位主要产出（技术推广和支持）仍成立，因此技术是辅助工具，属于1分。不是2分，因为技术不是核心产出（如软件开发或系统设计）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,672d13ce4ce23ed5dcda917e8155d8a28111a823eb3594149b848e911f5a82e9,llm_primary,3046,787,1,
99,1,针对Hillstone的安全产品提供售前技术支持服务|为销售团队提供技术讲解和技术文档|以技术顾问的身份为客户提供技术支持和建议|为Hillstone的合作伙伴提供产品的技术培训,岗位核心是售前技术支持，技术知识用于辅助销售和培训，非数字技术开发或产出；移除技术后讲解、培训职责仍成立，故为1分；不是2分因为未涉及系统开发或核心数字技术产出，不是0分因为明确要求网络安全技术知识。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,67f33b13987a4244bc9627dae1c91fe944f133c28f4fc4bfd0bde22eb9d9c010,llm_adjudicated,3046,787,1,2.0
100,1,熟悉各类制图及分析软件,岗位职责包括制定产品质量检验规范、分析质量数据等，要求熟悉制图及分析软件，但软件是作为工程师的工具使用，并非核心产出。移除软件后，岗位主要产出（质量检验和分析）仍成立，因此软件是辅助工具，属于1分。不是2分，因为软件不是核心产出（如软件开发）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,18b8ca5cdc3228176a426c183dc6925eac1fb5b273ccbb416407be74e832557c,llm_primary,3046,787,1,1.0
101,0,,岗位职责为组织幼儿教育教学活动、家长沟通等，未提及任何数字工具或技术。因此为0分，不是1分或2分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,d5eccf104ce198272ea9254c911effd65813d01d5018a6beadea900e24d57a6e,llm_primary,3046,787,0,
103,0,,岗位职责为质量检验、记录填写、报告开具和仪器管理，未明示要求使用数字工具、编程、数据分析或AI。因此为0分，不是1分（无任何数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,379ae5adf3995f9ddbb4f1ba8167a1c06d280a8f8cf6329446385dc2e70906ea,llm_primary,3081,675,0,
105,0,,岗位为操作工学徒，无任何数字工具或技术相关要求。因此为0分，不是1分（无数字工具使用）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e65e25be06dba0e663ac132e345e1f90119f9fd37fd987445d20e0829c9b7ed6,llm_primary,3081,675,0,
106,0,,岗位为OTC区域经理，职责为销售计划、药店开发、动销推进，未提及任何数字工具或技术。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,85921480797f87c37df1344779f9d1ad2ed22971cf79841102d3e5cd6239eb03,llm_primary,3081,675,0,
107,1,能够熟练使用电脑办公系统,岗位核心是公共卫生管理，要求熟练使用电脑办公系统作为辅助工具。因此为1分，不是0分（明确要求办公系统），也不是2分（办公系统使用非核心产出）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,60f1da5ea5016100c71efb20c68dcb30285a5372f540d42c201fd467641b7f73,llm_primary,3081,675,1,
108,1,熟悉电脑操作,岗位核心是车商保险销售与维护，要求熟悉电脑操作作为辅助。因此为1分，不是0分（明确要求电脑操作），也不是2分（电脑操作非核心产出）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5fe7101993b487acb25945a42bb966ffb843cbc0755ad6d400e404e51b78ff15,llm_primary,3081,675,1,
109,1,通过微信群等做好客户日常经营,岗位核心是客户服务和销售，使用微信群作为社群经营工具。因此为1分，不是0分（明确使用数字工具），也不是2分（社群经营工具辅助销售，非核心产出）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5032fa96582c9213c41fe907e50b61af51c15138c3613068a0d3b5626ea846a3,llm_primary,3081,675,1,
